name	electrode_name	type	units	sampling_frequency	stream_id	recording_mode
Electrode 1	Electrode 1	n/a	V	-1.0	ic__APWaveform__055,ic__APWaveform__056,ic__APWaveform__057,ic__APWaveform__058,ic__APWaveform__059,ic__APWaveform__060,ic__APWaveform__180,ic__APWaveform__181,ic__APWaveform__182,ic__APWaveform__183,ic__APWaveform__184,ic__APWaveform__185,ic__DeHyperPol__124,ic__DeHyperPol__125,ic__DeHyperPol__126,ic__DeHyperPol__127,ic__Delta__090,ic__Delta__091,ic__Delta__092,ic__Delta__093,ic__Delta__094,ic__Delta__095,ic__Delta__096,ic__Delta__097,ic__Delta__098,ic__Delta__099,ic__Delta__100,ic__Delta__101,ic__Delta__102,ic__Delta__103,ic__Delta__104,ic__Delta__105,ic__Delta__106,ic__Delta__107,ic__Delta__108,ic__Delta__109,ic__Delta__110,ic__Delta__111,ic__Delta__112,ic__Delta__113,ic__Delta__114,ic__Delta__115,ic__Delta__116,ic__Delta__117,ic__Delta__118,ic__Delta__119,ic__ElecCal__008,ic__ElecCal__036,ic__ElecCal__088,ic__ElecCal__143,ic__ElecCal__161,ic__FirePattern__061,ic__FirePattern__062,ic__FirePattern__186,ic__FirePattern__187,ic__HyperDePol__120,ic__HyperDePol__121,ic__HyperDePol__122,ic__HyperDePol__123,ic__IDRest__128,ic__IDRest__129,ic__IDRest__130,ic__IDRest__131,ic__IDRest__132,ic__IDRest__133,ic__IDRest__134,ic__IDRest__135,ic__IDRest__136,ic__IDRest__137,ic__IDRest__138,ic__IDThres__067,ic__IDThres__068,ic__IDThres__069,ic__IDThres__070,ic__IDThres__071,ic__IDThres__072,ic__IDThres__073,ic__IDThres__074,ic__IDThres__075,ic__IDThres__076,ic__IDThres__077,ic__IDThres__078,ic__IDThres__079,ic__IDThres__080,ic__IDThres__081,ic__IDThres__082,ic__IDThres__083,ic__IDThres__084,ic__IDThres__085,ic__IDThres__086,ic__IDThres__087,ic__IV__044,ic__IV__045,ic__IV__046,ic__IV__047,ic__IV__048,ic__IV__049,ic__IV__050,ic__IV__051,ic__IV__052,ic__IV__053,ic__IV__054,ic__IV__169,ic__IV__170,ic__IV__171,ic__IV__172,ic__IV__173,ic__IV__174,ic__IV__175,ic__IV__176,ic__IV__177,ic__IV__178,ic__IV__179,ic__NegCheops__010,ic__PosCheops__139,ic__Rac__004,ic__Rac__005,ic__Rac__006,ic__Rac__035,ic__Rac__160,ic__ResetITC__027,ic__ResetITC__151,ic__SetAmpl__012,ic__SetAmpl__013,ic__SetAmpl__014,ic__SetAmpl__015,ic__SetAmpl__016,ic__SetAmpl__017,ic__SetAmpl__018,ic__SetAmpl__019,ic__SetAmpl__020,ic__SetAmpl__021,ic__SetAmpl__022,ic__SetAmpl__023,ic__SetAmpl__024,ic__SetAmpl__025,ic__SetISI__026,ic__SineSpec__140,ic__SineSpec__141,ic__SineSpec__142,ic__SponHold30__043,ic__SponHold30__168,ic__SponHold3__089,ic__SponHold3__150,ic__SponNoHold30__009,ic__StartHold__011,ic__StartHold__152,ic__StartNoHold__007,ic__TestAmpl__028,ic__TestAmpl__029,ic__TestAmpl__030,ic__TestAmpl__031,ic__TestAmpl__032,ic__TestAmpl__033,ic__TestAmpl__034,ic__TestAmpl__153,ic__TestAmpl__154,ic__TestAmpl__155,ic__TestAmpl__156,ic__TestAmpl__157,ic__TestAmpl__158,ic__TestAmpl__159,ic__TestRheo__037,ic__TestRheo__038,ic__TestRheo__039,ic__TestRheo__040,ic__TestRheo__041,ic__TestRheo__042,ic__TestRheo__144,ic__TestRheo__145,ic__TestRheo__146,ic__TestRheo__147,ic__TestRheo__148,ic__TestRheo__149,ic__TestRheo__162,ic__TestRheo__163,ic__TestRheo__164,ic__TestRheo__165,ic__TestRheo__166,ic__TestRheo__167,ic__sAHP__063,ic__sAHP__064,ic__sAHP__065,ic__sAHP__066,ic__sAHP__188,ic__sAHP__189,ic__sAHP__190,ic__sAHP__191,vc__RPip__001,vc__RSealClose__002,vc__RSealOpen__003	n/a
